ID,链家编号ID,小区名,城市,区县,道路号,CBD,单价,建成年份,用途,物业费,物业,开发商,总栋数,总户数,附近门店,经度,维度,录入时间
8355,5.01297E+15,乔家路50号,上海,黄浦,(黄浦董家渡)乔家路50号,董家渡,0,0,未知类型,暂无信息,暂无信息,暂无信息,1,1,明日星城一店/上海市黄浦区中华路858号1层-4号,0,0,2021/1/13 17:53
8356,5.011E+12,浙江中路185号,上海,黄浦,(黄浦南京东路)浙江中路185号,南京东路,0,1980,板楼,1.8元/平米/月,上海合众物业管理有限公司,暂无信息,1,30,露香园店/上海市黄浦区人民路737号101室,0,0,2021/1/13 17:53
8357,5.01546E+15,马园街25弄,上海,黄浦,(黄浦豫园)马园街25弄,豫园,0,0,未知类型,暂无信息,暂无信息,暂无信息,1,1,滨江旗舰店/上海市黄浦区盐码头街159-161号,0,0,2021/1/13 17:53
8358,5.01657E+15,浙江中路439号,上海,黄浦,(黄浦南京东路)浙江中路439号,南京东路,0,1970,塔板结合,1.5元/平米/月,暂无信息,暂无信息,1,1,苏河湾豪宅店/上海市闸北区曲阜路137号一层,0,0,2021/1/13 17:53
8359,5.011E+12,黄浦新苑(办公楼),上海,黄浦,(黄浦蓬莱公园)西藏南路1108弄5号,蓬莱公园,0,2007,板楼,4元/平米/月,暂无信息,上海南上海动拆迁置业有限公司,1,120,丽园店/上海市黄浦区丽园路231号1层A室,0,0,2021/1/13 17:53
8360,5.0111E+12,永年路74号,上海,黄浦,(黄浦新天地)永年路74号,新天地,0,1988,板楼,暂无信息,暂无信息,大理耀鹏房地产开发有限责任公司,1,29,永业店/上海市卢湾区徐家汇路103-1号,0,0,2021/1/13 17:54
8361,5.011E+12,国信商务大厦,上海,黄浦,(黄浦淮海中路)建国中路29号,淮海中路,0,1990,塔楼,6元/平米/月,暂无信息,合肥万科瑞翔地产有限公司,1,18,打浦桥店/上海市黄浦区丽园路1022号-2室,0,0,2021/1/13 17:54
8362,5.01297E+15,丽园路883号,上海,黄浦,(黄浦五里桥)丽园路883号,五里桥,0,0,未知类型,暂无信息,暂无信息,暂无信息,1,3,汇龙二店/上海市黄浦区徐家汇路507号,0,0,2021/1/13 17:54
8363,5.011E+12,南京东路146弄,上海,黄浦,(黄浦南京东路)南京东路146弄,南京东路,0,0,未知类型,暂无信息,暂无信息,暂无信息,4,4,露香园店/上海市黄浦区人民路737号101室,0,0,2021/1/13 17:54
8364,5.011E+12,光明村,上海,黄浦,(黄浦淮海中路)南昌路278弄,淮海中路,0,1930,板楼,5元/平米/月,上海安福物业管理有限公司,申安物业,14,10,明园世纪城店/上海市徐汇区复兴中路1238号,0,0,2021/1/13 17:54
8365,5.011E+12,中福世福汇,上海,黄浦,(黄浦南京东路)山东中路33号,南京东路,0,2004,塔楼,暂无信息,上海中福物业管理有限公司,上海中福置业控股集团有限公司工程管理分公司,1,708,露香园店/上海市黄浦区人民路737号101室,0,0,2021/1/13 17:54
8366,5.011E+12,寿宁路28弄,上海,黄浦,"(黄浦老西门)寿宁路28弄, 寿宁路20号, 寿宁路28弄15-26号",老西门,0,1912,平房,暂无信息,暂无信息,南房集团,3,9,露香园店/上海市黄浦区人民路737号101室,0,0,2021/1/13 17:54
8367,5.011E+12,五里桥路260弄,上海,黄浦,"(黄浦五里桥)五里桥路260弄, 五里桥路252号, 五里桥路254号, 五里桥路256号, 五里桥路258号, 五里桥路262号",五里桥,77743,1988,板楼,0.8至1元/平米/月,上海永理置业管理有限公司,上海建房置业发展有限公司,9,224,五里桥店/上海市黄浦区局门路293-临,0,0,2021/1/13 17:54
8368,5.02004E+15,江西中路147号,上海,黄浦,(黄浦南京东路)江西中路147号,南京东路,0,0,未知类型,暂无信息,暂无信息,暂无信息,1,1,露香园店/上海市黄浦区人民路737号101室,0,0,2021/1/13 17:54
8369,5.02002E+15,光启路131号,上海,黄浦,(黄浦豫园)光启路131号,豫园,0,1920,板楼,暂无信息,暂无信息,南房集团,1,2,豫园店/上海市黄浦区河南南路551号,0,0,2021/1/13 17:54
8370,5.02002E+15,南车站路41弄,上海,黄浦,(黄浦老西门)南车站路41弄,老西门,0,1985,板楼,0.5元/平米/月,丽南物业,南房集团,2,4,老西门店/上海市黄浦区建国新路53-57号,0,0,2021/1/13 17:54
8371,5.01297E+15,新闸路403-405号,上海,黄浦,(黄浦人民广场)新闸路403-405号,人民广场,0,2006,塔板结合,暂无信息,暂无信息,暂无信息,1,2,黄浦店/上海市黄浦区新闸路391号,0,0,2021/1/13 17:54
8372,5.011E+12,大吉路26弄,上海,黄浦,(黄浦老西门)大吉路26弄,老西门,0,1986,板楼,0.58元/平米/月,自主物业,上海大吉物业开发有限公司,1,41,老西门店/上海市黄浦区建国新路53-57号,0,0,2021/1/13 17:54
8373,5.02003E+15,广西南路69号,上海,黄浦,(黄浦豫园)广西南路69号,豫园,0,1975,板楼,0.5元/平米/月,暂无信息,南房集团,1,1,露香园店/上海市黄浦区人民路737号101室,0,0,2021/1/13 17:55
8374,5.02002E+15,河南中路541弄,上海,黄浦,(黄浦南京东路)河南中路541弄,南京东路,0,0,塔板结合,暂无信息,暂无信息,暂无信息,2,5,苏河湾豪宅店/上海市闸北区曲阜路137号一层,0,0,2021/1/13 17:55
8375,5.02003E+15,瑞金二路31号,上海,黄浦,(黄浦淮海中路)瑞金二路31号,淮海中路,0,0,未知类型,暂无信息,暂无信息,暂无信息,1,1,明园世纪城店/上海市徐汇区复兴中路1238号,0,0,2021/1/13 17:55
8376,5.011E+12,中山南路1814弄,上海,黄浦,(黄浦世博滨江)中山南路1814弄,世博滨江,0,1982,板楼,0.3元/平米/月,淞园物业,南雅集团,2,48,弘辉名苑店/上海市黄浦区西藏南路1519-3号,0,0,2021/1/13 17:55
8377,5.011E+12,陕西南路25弄,上海,黄浦,(黄浦淮海中路)陕西南路25弄,淮海中路,94424,1945,板楼,0.6至0.8元/平米/月,公房物业,上海静安地产(集团)有限公司,19,94,巨富店/上海市静安区富民路57号,0,0,2021/1/13 17:55
8378,5.01368E+15,复兴中路468号,上海,黄浦,(黄浦新天地)复兴中路468号,新天地,0,0,未知类型,暂无信息,暂无信息,暂无信息,1,3,华府店/上海市卢湾区马当路254号,0,0,2021/1/13 17:55
8379,5.011E+12,福瑞小区,上海,黄浦,"(黄浦人民广场)新闸路147弄, 新闸路119号, 新闸路131号, 新闸路161号, 新闸路173号, 长沙路179号, 长沙路181号, 长沙路185号, 新闸路145号",人民广场,0,1911,板楼/塔板结合,暂无信息,上海民福物业,合肥万科瑞翔地产有限公司,18,20,黄浦店/上海市黄浦区新闸路391号,0,0,2021/1/13 17:55
8380,5.02003E+15,望云路145号,上海,黄浦,(黄浦董家渡)望云路145号,董家渡,0,1920,板楼,暂无信息,暂无信息,南房集团,1,1,豫园店/上海市黄浦区河南南路551号,0,0,2021/1/13 17:55
8381,5.011E+12,人民路958弄,上海,黄浦,(黄浦老西门)人民路958弄,老西门,0,1956,塔板结合,暂无信息,暂无信息,无,5,5,露香园店/上海市黄浦区人民路737号101室,0,0,2021/1/13 17:55
8382,5.0111E+12,建国西路112号,上海,黄浦,(黄浦淮海中路)建国西路112号,淮海中路,0,1999,平房,8元/平米/月,暂无信息,上海东上海联合置业有限公司,1,2,卢湾店/上海市卢湾区陕西南路327号乙,0,0,2021/1/13 17:55
8383,5.02002E+15,浙江中路118弄,上海,黄浦,(黄浦南京东路)浙江中路118弄,南京东路,0,0,塔板结合,暂无信息,暂无信息,暂无信息,3,3,露香园店/上海市黄浦区人民路737号101室,0,0,2021/1/13 17:55
8384,5.01297E+15,贵州路153号,上海,黄浦,(黄浦南京东路)贵州路153号,南京东路,0,1911,塔板结合,暂无信息,暂无信息,上海南上海动拆迁置业有限公司,1,3,苏河湾豪宅店/上海市闸北区曲阜路137号一层,0,0,2021/1/13 17:55
8385,5.01697E+15,学院路65号,上海,黄浦,(黄浦豫园)学院路65号,豫园,0,1988,塔板结合,暂无信息,暂无信息,无,1,1,滨江旗舰店/上海市黄浦区盐码头街159-161号,0,0,2021/1/13 17:55
8386,5.011E+12,中山南一路256弄,上海,黄浦,(黄浦世博滨江)中山南一路256弄,世博滨江,0,1975,板楼,暂无信息,暂无信息,南石家庄政府,4,79,世博滨江店/上海市黄浦区制造局路861号底层,0,0,2021/1/13 17:55
8387,5.01485E+15,江阴街402-406号,上海,黄浦,"(黄浦老西门)江阴街402号, 江阴街404号, 江阴街406号",老西门,0,1993,板楼,0.87元/平米/月,自主物业,南陆房地产有限公司,3,40,陆家浜路店/上海市黄浦区西藏南路995号,0,0,2021/1/13 17:55
8388,5.011E+12,中华路1316弄,上海,黄浦,(黄浦老西门)中华路1316弄,老西门,0,1978,板楼,0.5元/平米/月,上海南房物业管理有限公司,南房集团,1,30,老西门店/上海市黄浦区建国新路53-57号,0,0,2021/1/13 17:56
8389,5.02004E+15,艾家弄24号,上海,黄浦,(黄浦董家渡)艾家弄24号,董家渡,0,0,未知类型,暂无信息,暂无信息,暂无信息,1,1,豫园店/上海市黄浦区河南南路551号,0,0,2021/1/13 17:56
8390,5.011E+12,富南大厦,上海,黄浦,(黄浦蓬莱公园)陆家浜路976号,蓬莱公园,72668,1998,塔楼,1.7元/平米/月,上海国国物业,上海住总（集团）总公司房产部,1,216,明日星城店/上海市黄浦区江阴街60号,0,0,2021/1/13 17:56
8391,5.01297E+15,建国西路192号,上海,黄浦,(黄浦淮海中路)建国西路192号,淮海中路,0,1935,平房,5元/平米/月,暂无信息,万达集团,1,1,卢湾店/上海市卢湾区陕西南路327号乙,0,0,2021/1/13 17:56
8392,5.011E+12,三德小区,上海,黄浦,"(黄浦人民广场)新昌路345弄, 山海关路201弄, 成都北路790号",人民广场,0,1976,板楼,2元/平米/月,新昌路物业,暂无信息,33,44,黄浦店/上海市黄浦区新闸路391号,0,0,2021/1/13 17:56
8393,5.011E+12,福民商厦,上海,黄浦,(黄浦豫园)福佑路223号,豫园,0,0,未知类型,暂无信息,暂无信息,暂无信息,1,34,露香园店/上海市黄浦区人民路737号101室,0,0,2021/1/13 17:56
8394,5.011E+12,香山公寓,上海,黄浦,(黄浦淮海中路)南昌路125号,淮海中路,0,2003,板楼,1.2元/平米/月,东湖物业,上海卢鑫房地产有限公司,1,180,明园世纪城店/上海市徐汇区复兴中路1238号,0,0,2021/1/13 17:56
8395,5.02002E+15,光启路33弄,上海,黄浦,(黄浦豫园)光启路33弄,豫园,0,0,未知类型,暂无信息,暂无信息,暂无信息,1,1,滨江旗舰店/上海市黄浦区盐码头街159-161号,0,0,2021/1/13 17:56
8402,5.01297E+15,斜土东路197号,上海,黄浦,(黄浦蓬莱公园)斜土东路197号,蓬莱公园,0,1989,平房,2元/平米/月,绿衡物业服务（上海）有限公司,南石家庄政府,1,4,西藏南路总店/上海市黄浦区西藏南路1283-1号,0,0,2021/1/13 17:57
8403,5.01297E+15,中山南一路300号,上海,黄浦,(黄浦世博滨江)中山南一路300号,世博滨江,0,0,未知类型,暂无信息,暂无信息,暂无信息,1,1,世博滨江店/上海市黄浦区制造局路861号底层,0,0,2021/1/13 17:57
8404,5.011E+12,中复大楼,上海,黄浦,(黄浦黄浦滨江)复兴东路248号,黄浦滨江,0,1994,塔楼,暂无信息,暂无信息,暂无信息,1,271,滨江旗舰店/上海市黄浦区盐码头街159-161号,0,0,2021/1/13 17:57
8405,5.011E+12,上海大楼,上海,黄浦,(黄浦南京东路)江西中路368号,南京东路,0,1987,板楼,0.8元/平米/月,杨氏物业,杨坤建设集团,1,105,外滩中心店/上海市虹口区汉阳路51号一层、53号一层,0,0,2021/1/13 17:57
8406,5.011E+12,西藏南路481弄,上海,黄浦,(黄浦老西门)西藏南路481弄,老西门,0,1990,板楼,暂无信息,暂无信息,南房集团,2,2,豫园店/上海市黄浦区河南南路551号,0,0,2021/1/13 17:57
8407,5.011E+12,光启路103弄,上海,黄浦,"(黄浦豫园)光启路103弄, 光启路111号",豫园,0,1991,板楼,1.25元/平米/月,复兴物业,复地集团,3,130,豫园店/上海市黄浦区河南南路551号,0,0,2021/1/13 17:57
8408,5.011E+12,四新小区,上海,黄浦,(黄浦豫园)学院路137号,豫园,0,1981,板楼,暂无信息,暂无信息,南房集团,1,66,豫园店/上海市黄浦区河南南路551号,0,0,2021/1/13 17:57
8409,5.01297E+15,盐码头街187-189号,上海,黄浦,(黄浦黄浦滨江)盐码头街187-189号,黄浦滨江,0,0,未知类型,暂无信息,暂无信息,暂无信息,1,3,滨江旗舰店/上海市黄浦区盐码头街159-161号,0,0,2021/1/13 17:57
8426,5.011E+12,安基商厦,上海,黄浦,(黄浦南京东路)广西北路528号,南京东路,0,1976,塔板结合,4元/平米/月,暂无信息,上海弘峰房地产开发有限公司,1,130,苏河湾豪宅店/上海市闸北区曲阜路137号一层,0,0,2021/1/13 17:59
8427,5.011E+12,重矿大厦,上海,黄浦,(黄浦五里桥)局门路620号,五里桥,75606,1996,塔楼,0.65元/平米/月,上海永理置业管理有限公司,上实房地产,1,192,世博滨江店/上海市黄浦区制造局路861号底层,0,0,2021/1/13 17:59
8428,5.01297E+15,江阴街35号,上海,黄浦,(黄浦董家渡)江阴街35号,董家渡,0,2005,平房,暂无信息,暂无信息,南房集团,1,1,明日星城一店/上海市黄浦区中华路858号1层-4号,0,0,2021/1/13 17:59
8429,5.011E+12,瑞金二路198弄,上海,黄浦,(黄浦淮海中路)瑞金二路198弄,淮海中路,0,1931,板楼,1.5元/平米/月,上海永嘉置业管理有限公司,上海永嘉置业管理有限公司,13,57,卢湾店/上海市卢湾区陕西南路327号乙,0,0,2021/1/13 17:59
8430,5.011E+12,海潮路230弄,上海,黄浦,(黄浦蓬莱公园)海潮路230弄,蓬莱公园,0,1980,板楼,0.6元/平米/月,上海锦南物业经营有限公司,上实房地产,2,48,瞿溪新村店/上海市黄浦区普育东路166号-1,0,0,2021/1/13 17:59
8431,5.02003E+15,虹桥弄28弄18号,上海,黄浦,(黄浦董家渡)虹桥弄28弄18号,董家渡,0,0,未知类型,暂无信息,暂无信息,暂无信息,1,1,豫园店/上海市黄浦区河南南路551号,0,0,2021/1/13 17:59
8432,5.011E+12,曹市弄42弄,上海,黄浦,(黄浦豫园)曹市弄42弄,豫园,0,1984,板楼,0.3元/平米/月,自主物业,上海豫园开发,1,20,豫园店/上海市黄浦区河南南路551号,0,0,2021/1/13 17:59
8433,5.02004E+15,建国东路146号,上海,黄浦,(黄浦新天地)建国东路146号,新天地,0,0,未知类型,暂无信息,暂无信息,暂无信息,1,1,新天地翠湖店/上海市黄浦区建国东路316号-1,0,0,2021/1/13 17:59
8434,5.01155E+15,泰康路282号,上海,黄浦,(黄浦打浦桥)泰康路282号,打浦桥,0,1940,板楼,2元/平米/月,暂无信息,北京富华永嘉置业有限公司,1,1,海华店/上海市卢湾区打浦路8号115室,0,0,2021/1/13 17:59
8435,5.011E+12,新建小区,上海,黄浦,(黄浦南京东路)广东路414弄,南京东路,0,1985,板楼,暂无信息,暂无信息,暂无信息,16,24,露香园店/上海市黄浦区人民路737号101室,0,0,2021/1/13 17:59
8436,5.011E+12,铁道路140号,上海,黄浦,(黄浦世博滨江)铁道路140号,世博滨江,0,0,板楼,暂无信息,暂无信息,暂无信息,1,48,世博滨江店/上海市黄浦区制造局路861号底层,0,0,2021/1/13 17:59
8437,5.011E+12,南昌路178弄,上海,黄浦,(黄浦淮海中路)南昌路178弄1-20号,淮海中路,0,1930,板楼,5.2元/平米/月,无,无,11,46,新天地豪宅店/上海市黄浦区马当路178号1层,0,0,2021/1/13 17:59
8438,5.01297E+15,斜土路31号,上海,黄浦,(黄浦五里桥)斜土路31号,五里桥,0,2001,平房,4元/平米/月,暂无信息,陕西亿润经贸有限公司,1,1,西藏南路总店/上海市黄浦区西藏南路1283-1号,0,0,2021/1/13 17:59
8439,5.01084E+15,西唐家弄113号,上海,黄浦,(黄浦董家渡)西唐家弄113号（艾家弄75号）,董家渡,0,1995,板楼,暂无信息,暂无信息,南房集团,1,52,豫园店/上海市黄浦区河南南路551号,0,0,2021/1/13 18:00
8440,5.02004E+15,进贤路226号,上海,黄浦,(黄浦淮海中路)进贤路226号,淮海中路,0,1952,未知类型,暂无信息,暂无信息,暂无信息,1,1,巨富店/上海市静安区富民路57号,0,0,2021/1/13 18:00
8441,5.011E+12,普育西路46-54号,上海,黄浦,"(黄浦蓬莱公园)普育西路46号, 普育西路50号, 普育西路52号, 普育西路54号",蓬莱公园,0,1998,板楼,0.6至1.05元/平米/月,保安物业,上海东方房产投资发展有限公司,4,50,明日星城店/上海市黄浦区江阴街60号,0,0,2021/1/13 18:00
8442,5.011E+12,办公楼黄浦区,上海,黄浦,"(黄浦豫园),地址详情见栋座",豫园,0,1910,板楼,3元/平米/月,暂无信息,上海豫园置业发展有限公司,112,828,豫园店/上海市黄浦区河南南路551号,0,0,2021/1/13 18:00
8443,5.01005E+15,歌斐中心,上海,黄浦,(黄浦世博滨江)蒙自路757号,世博滨江,0,1970,塔楼,15元/平米/月,世邦魏理仕物业顾问(中国)有限公司,南京华洁公司,1,236,世博滨江店/上海市黄浦区制造局路861号底层,0,0,2021/1/13 18:00
8444,5.01297E+15,丽园路567号,上海,黄浦,(黄浦五里桥)丽园路567号,五里桥,0,1997,板楼,4元/平米/月,暂无信息,陕西亿润经贸有限公司,1,2,五里桥店/上海市黄浦区局门路293-临,0,0,2021/1/13 18:00
8445,5.09822E+14,梦花街194号,上海,黄浦,(黄浦老西门)梦花街194号,老西门,0,0,板楼,暂无信息,暂无信息,暂无信息,1,2,豫园店/上海市黄浦区河南南路551号,0,0,2021/1/13 18:00
8446,5.02003E+15,东梅家街36号,上海,黄浦,(黄浦董家渡)东梅家街36号,董家渡,0,0,未知类型,暂无信息,暂无信息,暂无信息,1,1,豫园店/上海市黄浦区河南南路551号,0,0,2021/1/13 18:00
8447,5.011E+12,新永安路4号,上海,黄浦,(黄浦豫园)新永安路4号,豫园,0,1911,板楼,暂无信息,暂无信息,无,1,91,露香园店/上海市黄浦区人民路737号101室,0,0,2021/1/13 18:00
8448,5.011E+12,中华新村(黄浦),上海,黄浦,"(黄浦豫园)东街167弄, 东街167弄1-24号",豫园,0,1948,板楼,1.2元/平米/月,暂无信息,暂无信息,3,3,滨江旗舰店/上海市黄浦区盐码头街159-161号,0,0,2021/1/13 18:00
8449,5.011E+12,巨鹿路225弄,上海,黄浦,(黄浦淮海中路)巨鹿路225弄,淮海中路,0,1936,塔板结合,0.6元/平米/月,无,无,3,9,中凯店/上海市静安区大沽路370号-2,0,0,2021/1/13 18:00
8450,5.01297E+15,南昌路62号,上海,黄浦,(黄浦淮海中路)南昌路62号,淮海中路,0,1950,平房,1.6元/平米/月,暂无信息,暂无信息,1,3,新天地豪宅店/上海市黄浦区马当路178号1层,0,0,2021/1/13 18:00
